language	translation_id	chapter	mode	dist_interlinear
eng	jb-phillips-new-testament	MRK 7	Dynamic	0.3600988863350739
eng	jb-phillips-new-testament	MRK 8	Dynamic	0.3524727979655701
eng	jb-phillips-new-testament	MRK 9	Dynamic	0.4193683976868997
eng	jb-phillips-new-testament	PHM 1	Dynamic	0.3242791667498781
eng	jb-phillips-new-testament	PHP 1	Dynamic	0.3761302122202485
eng	jb-phillips-new-testament	PHP 2	Dynamic	0.4239854828816525
eng	jb-phillips-new-testament	PHP 3	Dynamic	0.550212629040872
eng	jb-phillips-new-testament	PHP 4	Dynamic	0.40221015184254105
eng	jb-phillips-new-testament	REV 1	Dynamic	0.3266862103371175
eng	jb-phillips-new-testament	REV 10	Dynamic	0.4060496200992704
eng	jb-phillips-new-testament	REV 11	Dynamic	0.28811156738479987
eng	jb-phillips-new-testament	REV 12	Dynamic	0.3626784017145031
eng	jb-phillips-new-testament	REV 13	Dynamic	0.3750791303759713
eng	jb-phillips-new-testament	REV 14	Dynamic	0.35135658417706495
eng	jb-phillips-new-testament	REV 15	Dynamic	0.40921743701833774
eng	jb-phillips-new-testament	REV 16	Dynamic	0.3140197088890397
eng	jb-phillips-new-testament	REV 17	Dynamic	0.38463161086829606
eng	jb-phillips-new-testament	REV 18	Dynamic	0.31286524219189094
eng	jb-phillips-new-testament	REV 19	Dynamic	0.36948018066847926
eng	jb-phillips-new-testament	REV 2	Dynamic	0.28573183702458477
eng	jb-phillips-new-testament	REV 20	Dynamic	0.35134009882055167
eng	jb-phillips-new-testament	REV 21	Dynamic	0.3050572641690809
eng	jb-phillips-new-testament	REV 22	Dynamic	0.3351141174470858
eng	jb-phillips-new-testament	REV 3	Dynamic	0.2986078993909288
eng	jb-phillips-new-testament	REV 4	Dynamic	0.35258687319313436
eng	jb-phillips-new-testament	REV 5	Dynamic	0.38266153588061
eng	jb-phillips-new-testament	REV 6	Dynamic	0.3165948826736342
eng	jb-phillips-new-testament	REV 7	Dynamic	0.27800055859472517
eng	jb-phillips-new-testament	REV 8	Dynamic	0.3513682015180471
eng	jb-phillips-new-testament	REV 9	Dynamic	0.28898648412986894
eng	jb-phillips-new-testament	ROM 1	Dynamic	0.4210545737787971
eng	jb-phillips-new-testament	ROM 10	Dynamic	0.46631939914863796
eng	jb-phillips-new-testament	ROM 11	Dynamic	0.41912587147089275
eng	jb-phillips-new-testament	ROM 12	Dynamic	0.46591519385608493
eng	jb-phillips-new-testament	ROM 13	Dynamic	0.5140587339065096
eng	jb-phillips-new-testament	ROM 14	Dynamic	0.4418301478254697
eng	jb-phillips-new-testament	ROM 15	Dynamic	0.44542707284620053
eng	jb-phillips-new-testament	ROM 16	Dynamic	0.3622833414915503
eng	jb-phillips-new-testament	ROM 2	Dynamic	0.46887253457673417
eng	jb-phillips-new-testament	ROM 3	Dynamic	0.5508385234461378
eng	jb-phillips-new-testament	ROM 4	Dynamic	0.5002787512370014
eng	jb-phillips-new-testament	ROM 5	Dynamic	0.47743389757763394
eng	jb-phillips-new-testament	ROM 6	Dynamic	0.4550132024998928
eng	jb-phillips-new-testament	ROM 7	Dynamic	0.4675490143507097
eng	jb-phillips-new-testament	ROM 8	Dynamic	0.4805339969990358
eng	jb-phillips-new-testament	ROM 9	Dynamic	0.50181926222158
eng	jb-phillips-new-testament	TIT 1	Dynamic	0.3600879836869329
eng	jb-phillips-new-testament	TIT 2	Dynamic	0.5551176724227146
eng	jb-phillips-new-testament	TIT 3	Dynamic	0.4631644473473896
eng	literal-standard-version	1CO 1	Literal	0.3531055718921294
eng	literal-standard-version	1CO 10	Literal	0.3080750459484544
eng	literal-standard-version	1CO 11	Literal	0.28846877450324593
eng	literal-standard-version	1CO 12	Literal	0.3310548390869201
eng	literal-standard-version	1CO 13	Literal	0.32532025617264093
eng	literal-standard-version	1CO 14	Literal	0.35738559977679285
eng	literal-standard-version	1CO 15	Literal	0.36001128156036155
eng	literal-standard-version	1CO 16	Literal	0.2912957151873357
eng	literal-standard-version	1CO 2	Literal	0.2953096525170386
eng	literal-standard-version	1CO 3	Literal	0.3062069558510122
eng	literal-standard-version	1CO 4	Literal	0.3188295842292376
eng	literal-standard-version	1CO 5	Literal	0.4045215756138281
eng	literal-standard-version	1CO 6	Literal	0.3771524800958436
eng	literal-standard-version	1CO 7	Literal	0.23905993457669467
eng	literal-standard-version	1CO 8	Literal	0.2144340984981112
eng	literal-standard-version	1CO 9	Literal	0.300138554263587
eng	literal-standard-version	1JN 1	Literal	0.3113444963107149
eng	literal-standard-version	1JN 2	Literal	0.32915111520789925
eng	literal-standard-version	1JN 3	Literal	0.3269448163034758
eng	literal-standard-version	1JN 4	Literal	0.35677412336432723
eng	literal-standard-version	1JN 5	Literal	0.34675792691824486
eng	literal-standard-version	1PE 1	Literal	0.36277554377347393
eng	literal-standard-version	1PE 2	Literal	0.3155002217275816
eng	literal-standard-version	1PE 3	Literal	0.3278138882253829
eng	literal-standard-version	1PE 4	Literal	0.3814191324966657
eng	literal-standard-version	1PE 5	Literal	0.3237910519599744
eng	literal-standard-version	1TH 1	Literal	0.3744083295177446
eng	literal-standard-version	1TH 2	Literal	0.33716448989622905
eng	literal-standard-version	1TH 3	Literal	0.31159606247326493
eng	literal-standard-version	1TH 4	Literal	0.36146692493738825
eng	literal-standard-version	1TH 5	Literal	0.31051303468216696
eng	literal-standard-version	1TI 1	Literal	0.35858157268393187
eng	literal-standard-version	1TI 2	Literal	0.31334491821565447
eng	literal-standard-version	1TI 3	Literal	0.41202478505769646
eng	literal-standard-version	1TI 4	Literal	0.39233048891827393
eng	literal-standard-version	1TI 5	Literal	0.25144912181162055
eng	literal-standard-version	1TI 6	Literal	0.3615118033883781
eng	literal-standard-version	2CO 1	Literal	0.34689859567196535
eng	literal-standard-version	2CO 10	Literal	0.29602526706834004
eng	literal-standard-version	2CO 11	Literal	0.3259891147957812
eng	literal-standard-version	2CO 12	Literal	0.30715695968709444
eng	literal-standard-version	2CO 13	Literal	0.3377489156828859
eng	literal-standard-version	2CO 2	Literal	0.3464424861959409
eng	literal-standard-version	2CO 3	Literal	0.35189516624069894
eng	literal-standard-version	2CO 4	Literal	0.38678202448334775
eng	literal-standard-version	2CO 5	Literal	0.36425439848319535
eng	literal-standard-version	2CO 6	Literal	0.3292357930802995
eng	literal-standard-version	2CO 7	Literal	0.3618930868467174
eng	literal-standard-version	2CO 8	Literal	0.29077783825185416
eng	literal-standard-version	2CO 9	Literal	0.3721445409465262
eng	literal-standard-version	2JN 1	Literal	0.37251405663399334
eng	literal-standard-version	2PE 1	Literal	0.3907982351960178
eng	literal-standard-version	2PE 2	Literal	0.3212171954927408
eng	literal-standard-version	2PE 3	Literal	0.40606799018605955
eng	literal-standard-version	2TH 1	Literal	0.3604500766387586
eng	literal-standard-version	2TH 2	Literal	0.332904772338685
eng	literal-standard-version	2TH 3	Literal	0.4838101885461413
eng	literal-standard-version	2TI 1	Literal	0.3409129620110306
eng	literal-standard-version	2TI 2	Literal	0.3553616527892434
eng	literal-standard-version	2TI 3	Literal	0.38043119560732613
eng	literal-standard-version	2TI 4	Literal	0.3591774958002925
eng	literal-standard-version	3JN 1	Literal	0.37036784869022094
eng	literal-standard-version	ACT 1	Literal	0.319080546234886
eng	literal-standard-version	ACT 10	Literal	0.26181944396507517
eng	literal-standard-version	ACT 11	Literal	0.29933560645237367
eng	literal-standard-version	ACT 12	Literal	0.285965288644543
eng	literal-standard-version	ACT 13	Literal	0.26217436388560567
eng	literal-standard-version	ACT 14	Literal	0.23434000695317633
eng	literal-standard-version	ACT 15	Literal	0.2812831019059282
eng	literal-standard-version	ACT 16	Literal	0.2659753612038657
eng	literal-standard-version	ACT 17	Literal	0.26931345268188095
eng	literal-standard-version	ACT 18	Literal	0.22376411074510275
eng	literal-standard-version	ACT 19	Literal	0.25701686462802403
eng	literal-standard-version	ACT 2	Literal	0.2868248411317584
eng	literal-standard-version	ACT 20	Literal	0.22327413433974866
eng	literal-standard-version	ACT 21	Literal	0.3255770938636083
eng	literal-standard-version	ACT 22	Literal	0.43258267850546006
eng	literal-standard-version	ACT 23	Literal	0.3098241123912041
eng	literal-standard-version	ACT 24	Literal	0.25543070275529645
eng	literal-standard-version	ACT 25	Literal	0.23073842398417427
eng	literal-standard-version	ACT 26	Literal	0.3538587546870795
eng	literal-standard-version	ACT 27	Literal	0.23347995473935546
eng	literal-standard-version	ACT 28	Literal	0.29775300485110023
eng	literal-standard-version	ACT 3	Literal	0.2749339221332574
eng	literal-standard-version	ACT 4	Literal	0.25464512707402265
eng	literal-standard-version	ACT 5	Literal	0.27674746158305785
eng	literal-standard-version	ACT 6	Literal	0.27142462040277293
eng	literal-standard-version	ACT 7	Literal	0.36588509575950423
eng	literal-standard-version	ACT 8	Literal	0.23228811469697308
eng	literal-standard-version	ACT 9	Literal	0.33473616289354197
eng	literal-standard-version	COL 1	Literal	0.3700134354069017
eng	literal-standard-version	COL 2	Literal	0.35106627435252313
eng	literal-standard-version	COL 3	Literal	0.3699964466833412
eng	literal-standard-version	COL 4	Literal	0.4403121381006377
eng	literal-standard-version	EPH 1	Literal	0.3400076395434815
eng	literal-standard-version	EPH 2	Literal	0.33663301190228884
eng	literal-standard-version	EPH 3	Literal	0.44732891704743527
eng	literal-standard-version	EPH 4	Literal	0.3369736911184405
eng	literal-standard-version	EPH 5	Literal	0.4301230797908606
eng	literal-standard-version	EPH 6	Literal	0.3744061755994991
eng	literal-standard-version	GAL 1	Literal	0.3960457828476674
eng	literal-standard-version	GAL 2	Literal	0.34125948534294465
eng	literal-standard-version	GAL 3	Literal	0.3490082181452068
eng	literal-standard-version	GAL 4	Literal	0.4035472659719448
eng	literal-standard-version	GAL 5	Literal	0.3392728630698971
eng	literal-standard-version	GAL 6	Literal	0.34348776980855245
eng	literal-standard-version	HEB 1	Literal	0.5147211951048214
eng	literal-standard-version	HEB 10	Literal	0.37267767321883605
eng	literal-standard-version	HEB 11	Literal	0.3293066761129926
eng	literal-standard-version	HEB 12	Literal	0.3019670152098983
eng	literal-standard-version	HEB 13	Literal	0.46454505625051246
eng	literal-standard-version	HEB 2	Literal	0.45744996969621415
eng	literal-standard-version	HEB 3	Literal	0.3531871280066818
eng	literal-standard-version	HEB 4	Literal	0.3593007825176632
eng	literal-standard-version	HEB 5	Literal	0.42583882957702196
eng	literal-standard-version	HEB 6	Literal	0.38922574266507365
eng	literal-standard-version	HEB 7	Literal	0.2952115230115675
eng	literal-standard-version	HEB 8	Literal	0.3792861534839914
eng	literal-standard-version	HEB 9	Literal	0.40216736432404526
eng	literal-standard-version	JAS 1	Literal	0.351353617507751
eng	literal-standard-version	JAS 2	Literal	0.3093399376480565
eng	literal-standard-version	JAS 3	Literal	0.33539310854254784
eng	literal-standard-version	JAS 4	Literal	0.43324739009172997
eng	literal-standard-version	JAS 5	Literal	0.30092354950969513
eng	literal-standard-version	JHN 1	Literal	0.3404978615059814
eng	literal-standard-version	JHN 10	Literal	0.2503385684202415
eng	literal-standard-version	JHN 11	Literal	0.24316527680227898
eng	literal-standard-version	JHN 12	Literal	0.4115007913166622
eng	literal-standard-version	JHN 13	Literal	0.3358131466757188
eng	literal-standard-version	JHN 14	Literal	0.38657349366071503
eng	literal-standard-version	JHN 15	Literal	0.4482851485433087
eng	literal-standard-version	JHN 16	Literal	0.3696362342322254
eng	literal-standard-version	JHN 17	Literal	0.37500248371921174
eng	literal-standard-version	JHN 18	Literal	0.2867323525447694
eng	literal-standard-version	JHN 19	Literal	0.28929201827694007
eng	literal-standard-version	JHN 2	Literal	0.30215370835796906
eng	literal-standard-version	JHN 20	Literal	0.3678071815170777
eng	literal-standard-version	JHN 21	Literal	0.25789345653472984
eng	literal-standard-version	JHN 3	Literal	0.32508529504290495
eng	literal-standard-version	JHN 4	Literal	0.4045706954898046
eng	literal-standard-version	JHN 5	Literal	0.3462220132946648
eng	literal-standard-version	JHN 6	Literal	0.29370193785051807
eng	literal-standard-version	JHN 7	Literal	0.4159683135272062
eng	literal-standard-version	JHN 8	Literal	0.38016164450506956
eng	literal-standard-version	JHN 9	Literal	0.24013099881183708
eng	literal-standard-version	JUD 1	Literal	0.41147808794213686
eng	literal-standard-version	LUK 1	Literal	0.3162884619120846
eng	literal-standard-version	LUK 10	Literal	0.2838198278550033
eng	literal-standard-version	LUK 11	Literal	0.26354379672233524
eng	literal-standard-version	LUK 12	Literal	0.34174140027105815
eng	literal-standard-version	LUK 13	Literal	0.30554551157059107
eng	literal-standard-version	LUK 14	Literal	0.2761229695585536
eng	literal-standard-version	LUK 15	Literal	0.26007811591413366
eng	literal-standard-version	LUK 16	Literal	0.33072891461600734
eng	literal-standard-version	LUK 17	Literal	0.2808214503189048
eng	literal-standard-version	LUK 18	Literal	0.3752873008996874
eng	literal-standard-version	LUK 19	Literal	0.2584836319573002
eng	literal-standard-version	LUK 2	Literal	0.2706579445033018
eng	literal-standard-version	LUK 20	Literal	0.311900144515499
eng	literal-standard-version	LUK 21	Literal	0.2906469116633359
eng	literal-standard-version	LUK 22	Literal	0.30507711634763685
eng	literal-standard-version	LUK 23	Literal	0.28574561668760345
eng	literal-standard-version	LUK 24	Literal	0.31898734433783604
eng	literal-standard-version	LUK 3	Literal	0.35549193094144826
eng	literal-standard-version	LUK 4	Literal	0.28471867865747014
eng	literal-standard-version	LUK 5	Literal	0.29003688864153154
eng	literal-standard-version	LUK 6	Literal	0.33706387635321694
eng	literal-standard-version	LUK 7	Literal	0.2943488958934272
eng	literal-standard-version	LUK 8	Literal	0.3182688801932081
eng	literal-standard-version	LUK 9	Literal	0.3071706937990619
eng	literal-standard-version	MAT 1	Literal	0.3880664062958572
eng	literal-standard-version	MAT 10	Literal	0.2823902526844957
eng	literal-standard-version	MAT 11	Literal	0.358594265867676
eng	literal-standard-version	MAT 12	Literal	0.28092777687027354
eng	literal-standard-version	MAT 13	Literal	0.40177051798450736
eng	literal-standard-version	MAT 14	Literal	0.3103674099121412
eng	literal-standard-version	MAT 15	Literal	0.28572156734872833
eng	literal-standard-version	MAT 16	Literal	0.33097601840433505
eng	literal-standard-version	MAT 17	Literal	0.28021163862748083
eng	literal-standard-version	MAT 18	Literal	0.23013524231629506
eng	literal-standard-version	MAT 19	Literal	0.3058009284931274
eng	literal-standard-version	MAT 2	Literal	0.39946207277894485
eng	literal-standard-version	MAT 20	Literal	0.307763833105895
eng	literal-standard-version	MAT 21	Literal	0.3034583695838811
eng	literal-standard-version	MAT 22	Literal	0.31366953087701344
eng	literal-standard-version	MAT 23	Literal	0.2898045304400789
eng	literal-standard-version	MAT 24	Literal	0.31617962250249804
eng	literal-standard-version	MAT 25	Literal	0.23091000185780183
eng	literal-standard-version	MAT 26	Literal	0.24154405413792646
eng	literal-standard-version	MAT 27	Literal	0.25422643688320423
eng	literal-standard-version	MAT 28	Literal	0.3514898855683904
eng	literal-standard-version	MAT 3	Literal	0.4675306158900053
eng	literal-standard-version	MAT 4	Literal	0.3234518991342042
eng	literal-standard-version	MAT 5	Literal	0.2938381336446709
eng	literal-standard-version	MAT 6	Literal	0.321720701970208
eng	literal-standard-version	MAT 7	Literal	0.28633004702605824
eng	literal-standard-version	MAT 8	Literal	0.29876631547309546
eng	literal-standard-version	MAT 9	Literal	0.31556949965137415
eng	literal-standard-version	MRK 1	Literal	0.4151895915717865
eng	literal-standard-version	MRK 10	Literal	0.3043168496599217
eng	literal-standard-version	MRK 11	Literal	0.28007535227573327
eng	literal-standard-version	MRK 12	Literal	0.32819174622025477
eng	literal-standard-version	MRK 13	Literal	0.32081142702022747
eng	literal-standard-version	MRK 14	Literal	0.2398421720947483
eng	literal-standard-version	MRK 15	Literal	0.28200606840525694
eng	literal-standard-version	MRK 16	Literal	0.34593684431461186
eng	literal-standard-version	MRK 2	Literal	0.2616842904167122
eng	literal-standard-version	MRK 3	Literal	0.35376657651931126
eng	literal-standard-version	MRK 4	Literal	0.26778751905850984
eng	literal-standard-version	MRK 5	Literal	0.28913542496466665
eng	literal-standard-version	MRK 6	Literal	0.2390595358007161
eng	literal-standard-version	MRK 7	Literal	0.2271751167533474
eng	literal-standard-version	MRK 8	Literal	0.3544293991273693
eng	literal-standard-version	MRK 9	Literal	0.2870369465176616
eng	literal-standard-version	PHM 1	Literal	0.28842046634734525
eng	literal-standard-version	PHP 1	Literal	0.3565964089043195
eng	literal-standard-version	PHP 2	Literal	0.31950067151003886
eng	literal-standard-version	PHP 3	Literal	0.4161822564205911
eng	literal-standard-version	PHP 4	Literal	0.289208110198667
eng	literal-standard-version	REV 1	Literal	0.3489205345720206
eng	literal-standard-version	REV 10	Literal	0.4814980029058737
eng	literal-standard-version	REV 11	Literal	0.27884421713962615
eng	literal-standard-version	REV 12	Literal	0.33998138675915696
eng	literal-standard-version	REV 13	Literal	0.3056983035825393
eng	literal-standard-version	REV 14	Literal	0.29955729308849266
eng	literal-standard-version	REV 15	Literal	0.421708397671272
eng	literal-standard-version	REV 16	Literal	0.320999098275057
eng	literal-standard-version	REV 17	Literal	0.3584030348983642
eng	literal-standard-version	REV 18	Literal	0.3136783443969468
eng	literal-standard-version	REV 19	Literal	0.31026455286593935
eng	literal-standard-version	REV 2	Literal	0.2976042285198394
eng	literal-standard-version	REV 20	Literal	0.3454223503435131
eng	literal-standard-version	REV 21	Literal	0.2714612020137465
eng	literal-standard-version	REV 22	Literal	0.29821312693994134
eng	literal-standard-version	REV 3	Literal	0.2819530432396564
eng	literal-standard-version	REV 4	Literal	0.29681842771233835
eng	literal-standard-version	REV 5	Literal	0.2885473713358445
eng	literal-standard-version	REV 6	Literal	0.285542302203293
eng	literal-standard-version	REV 7	Literal	0.3510575819917447
eng	literal-standard-version	REV 8	Literal	0.36865186553209445
eng	literal-standard-version	REV 9	Literal	0.3315943324132499
eng	literal-standard-version	ROM 1	Literal	0.3318057097128164
eng	literal-standard-version	ROM 10	Literal	0.3714455540301547
eng	literal-standard-version	ROM 11	Literal	0.32050639270989245
eng	literal-standard-version	ROM 12	Literal	0.2927550517848824
eng	literal-standard-version	ROM 13	Literal	0.32950634958410147
eng	literal-standard-version	ROM 14	Literal	0.26691185251400495
eng	literal-standard-version	ROM 15	Literal	0.4053267058115206
eng	literal-standard-version	ROM 16	Literal	0.3186577888264145
eng	literal-standard-version	ROM 2	Literal	0.3645295219812333
eng	literal-standard-version	ROM 3	Literal	0.3742732328072076
eng	literal-standard-version	ROM 4	Literal	0.3331574178383869
eng	literal-standard-version	ROM 5	Literal	0.4320809510199152
eng	literal-standard-version	ROM 6	Literal	0.4431688080419439
eng	literal-standard-version	ROM 7	Literal	0.31882247213720066
eng	literal-standard-version	ROM 8	Literal	0.24160513283030888
eng	literal-standard-version	ROM 9	Literal	0.4263462325958199
eng	literal-standard-version	TIT 1	Literal	0.2853717293641374
eng	literal-standard-version	TIT 2	Literal	0.38306166879315623
eng	literal-standard-version	TIT 3	Literal	0.3793270976495515
eng	new-american-standard-bible	1CO 1	Formal	0.2855000040057928
eng	new-american-standard-bible	1CO 10	Formal	0.31839503338688224
eng	new-american-standard-bible	1CO 11	Formal	0.3044445561261428
eng	new-american-standard-bible	1CO 12	Formal	0.2714265708570774
eng	new-american-standard-bible	1CO 13	Formal	0.33698798801008933
eng	new-american-standard-bible	1CO 14	Formal	0.3231494985975894
eng	new-american-standard-bible	1CO 15	Formal	0.2908653159068672
eng	new-american-standard-bible	1CO 16	Formal	0.2653380522033608
eng	new-american-standard-bible	1CO 2	Formal	0.3177919743784866
eng	new-american-standard-bible	1CO 3	Formal	0.30735196938212356
eng	new-american-standard-bible	1CO 4	Formal	0.28825564405442483
eng	new-american-standard-bible	1CO 5	Formal	0.3539845918693635
eng	new-american-standard-bible	1CO 6	Formal	0.30277262332282945
eng	new-american-standard-bible	1CO 7	Formal	0.2441676872584103
eng	new-american-standard-bible	1CO 8	Formal	0.270437260174978
eng	new-american-standard-bible	1CO 9	Formal	0.2736359460618759
eng	new-american-standard-bible	1JN 1	Formal	0.3230522055808398
eng	new-american-standard-bible	1JN 2	Formal	0.39816739112132726
