language	translation_id	chapter	pca_x	pca_y	mode
eng	good-news	MRK 1	-0.036839549925854	0.10398463957309827	Dynamic
eng	good-news	MRK 10	-0.05913527647390948	0.07406678936756676	Dynamic
eng	good-news	MRK 11	-0.04850250245696894	0.0410121230248491	Dynamic
eng	good-news	MRK 12	-0.08066057256501155	0.0468248355480294	Dynamic
eng	good-news	MRK 13	-0.05587134820343323	0.05065973563476122	Dynamic
eng	good-news	MRK 14	-0.036212179706530956	0.03401417045930418	Dynamic
eng	good-news	MRK 15	-0.05884254900225678	0.04710052009300571	Dynamic
eng	good-news	MRK 16	-0.04064036717978868	0.04246388564635313	Dynamic
eng	good-news	MRK 2	-0.03884665062099755	0.07145563901698858	Dynamic
eng	good-news	MRK 3	-0.05838454090102663	0.07205217824474598	Dynamic
eng	good-news	MRK 4	-0.0241812477288168	0.06511531829012564	Dynamic
eng	good-news	MRK 5	-0.07254128404842547	0.045434753033534454	Dynamic
eng	good-news	MRK 6	-0.039008963088742805	0.04578595010210662	Dynamic
eng	good-news	MRK 7	-0.03531115957687931	0.06830341095316281	Dynamic
eng	good-news	MRK 8	-0.019815017447991454	0.020424006970028233	Dynamic
eng	good-news	MRK 9	-0.05289575649226796	0.05144102940188837	Dynamic
eng	good-news	PHM 1	-0.03722139089152083	0.06318993386261915	Dynamic
eng	good-news	PHP 1	-0.04970945270499515	0.06573176022172555	Dynamic
eng	good-news	PHP 2	-0.06378940621517315	0.07588945151160842	Dynamic
eng	good-news	PHP 3	-0.11363624701373999	0.13513350737343094	Dynamic
eng	good-news	PHP 4	-0.024656852361685404	0.06923370212119762	Dynamic
eng	good-news	REV 1	-0.04438933944349369	0.04068994488296992	Dynamic
eng	good-news	REV 10	-0.02061231281196555	0.05990805539449628	Dynamic
eng	good-news	REV 11	-0.0669680563416258	0.03797323940290562	Dynamic
eng	good-news	REV 12	-0.0648787701548986	0.055211965289335564	Dynamic
eng	good-news	REV 13	-0.06146873370618603	0.043073826663850026	Dynamic
eng	good-news	REV 14	-0.07324089596136736	0.07949041802875643	Dynamic
eng	good-news	REV 15	-0.03714487498855655	0.090551141595066	Dynamic
eng	good-news	REV 16	-0.03198967091161814	0.06989779216956957	Dynamic
eng	good-news	REV 17	-0.025532350876783023	0.06585927147230496	Dynamic
eng	good-news	REV 18	-0.020058262086963125	0.03313989739453209	Dynamic
eng	good-news	REV 19	-0.03870402491138467	0.06243941751144411	Dynamic
eng	good-news	REV 2	-0.0040715225480659895	0.055673236634449175	Dynamic
eng	good-news	REV 20	-0.014647486492229925	0.03613463475243282	Dynamic
eng	good-news	REV 21	-0.04705106661422643	0.054236966415116224	Dynamic
eng	good-news	REV 22	-0.02870194286783803	0.06778766313186879	Dynamic
eng	good-news	REV 3	-0.0026452069990705873	0.05165067807395893	Dynamic
